80506,"['900116403', '900109719', '900110660', '900108890']"
80727,"['900118064', '900112271', '900118350', '900069390', '900109475', '900114563', '900111863', '900115694', '900115739', '900105971', '900121219', '900110222', '900109674', '900113625', '900106231', '900098111', '900116545']"
80728,"['900112568', '900109820', '900112271', '900118350', '900115047', '900069390', '900115115', '900117995', '900117614', '900114563', '900115739', '900112021', '900110218', '900114605', '900115091', '900109674', '900092050', '900103970', '900082233', '900100126', '900116545']"
80729,"['900030775', '900063376', '900109256', '900104543', '900103192', '900056254', '900035019', '900105973', '900092458', '900103929', '900104717', '900109541']"
80730,"['900030775', '900063376', '900109256', '900104543', '900103192', '900056254', '900035019', '900105973', '900092458', '900103929', '900104717', '900109541']"
80731,"['900063376', '900104543', '900103192', '900056254', '900035019', '900104717']"
80732,"['900030775', '900109256', '900105973', '900092458', '900103929', '900109541']"
80733,"['900030775', '900063376', '900109256', '900104543', '900103192', '900035019', '900105973', '900092458', '900103929', '900104717', '900109541']"
80740,"['900088923', '900102918', '900081896', '900107111', '900092687', '900098953', '900104430', '900070415']"
80734,"['900087531', '900108915', '900113719', '900088923', '900102918', '900101067', '900081896', '900104344', '900049971', '900107111', '900098287', '900097429', '900092687', '900098953', '900104430', '900070415']"
